timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,525468,7547572,0,622196
2,525564,7547572,0,622196
3,525564,7547572,0,622196
4,525564,7547572,0,622196
5,525564,7547572,0,622196
6,525564,7547572,0,622208
7,525568,7547572,0,622208
8,525568,7547572,0,622208
9,525568,7547572,0,622208
10,525568,7547572,0,622208
11,525568,7547572,0,622208
12,525568,7547572,0,622228
13,525568,7547572,0,622228
14,525568,7547572,0,622228
15,525568,7547572,0,622228
16,525568,7547572,0,622292
17,525568,7547572,0,622292
18,525568,7547572,0,622620
19,525568,7547572,0,622620
20,525568,7547572,0,622620
21,525568,7547572,0,622620
22,525568,7547572,0,622620
23,525580,7547572,0,0
24,525580,7547572,0,0
25,525580,7547572,0,0
26,525580,7547572,0,0
27,525580,7547572,0,0
28,525580,7547572,0,0
29,525580,7547572,0,0
30,525580,7547572,0,0
