timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,5163,5971,14383,21951,39,1007103,5167,8981
2,5267,6415,16135,22271,41,22287,5533,2089
3,5207,5583,10191,15607,40,1282047,5370,15759
4,5147,5447,11343,16063,39,16143,5081,1248
5,5079,5375,9527,15167,39,792063,5130,8602
6,5099,5335,7955,15479,38,532991,5050,3895
7,5087,5335,9783,14919,39,575487,5096,4191
8,5115,5343,8607,14703,39,14775,5079,1022
9,5095,5295,5923,6603,39,6915,4986,524
10,5119,5299,6335,15415,38,15495,5042,875
11,5127,5303,6915,15271,38,15359,5080,897
12,5119,5295,6687,14823,40,14943,5045,853
13,5127,5279,5967,14967,38,15047,5047,830
14,5047,5255,6235,6383,39,627199,5106,8916
15,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
