timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,28370,17334070,28370.0,16.531,0.028370
2,29048,17748328,29048.0,16.926,0.029048
3,36426,22256286,36426.0,21.225,0.036426
4,36227,22134697,36227.0,21.109,0.036227
5,36164,22096204,36164.0,21.073,0.036164
6,36446,22268506,36446.0,21.237,0.036446
7,36613,22370543,36613.0,21.334,0.036613
8,36241,22143251,36241.0,21.117,0.036241
9,37422,22864842,37422.0,21.806,0.037422
10,37153,22700483,37153.0,21.649,0.037153
11,36813,22492743,36813.0,21.451,0.036813
12,36933,22566063,36933.0,21.521,0.036933
13,36869,22526959,36869.0,21.483,0.036869
14,34977,21370947,34977.0,20.381,0.034977
15,27720,16936920,27720.0,16.152,0.027720
16,37692,23029812,37692.0,21.963,0.037692
17,38406,23466066,38406.0,22.379,0.038406
18,37220,22741420,37220.0,21.688,0.037220
19,8514,5201443,8514.0,4.960,0.008514
20,0,0,0.0,0.000,0.000000
21,0,0,0.0,0.000,0.000000
22,0,0,0.0,0.000,0.000000
23,0,0,0.0,0.000,0.000000
24,0,0,0.0,0.000,0.000000
25,0,0,0.0,0.000,0.000000
26,0,0,0.0,0.000,0.000000
27,0,0,0.0,0.000,0.000000
28,0,0,0.0,0.000,0.000000
29,0,0,0.0,0.000,0.000000
30,0,0,0.0,0.000,0.000000
