timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,77,85,110,151,64,653,78,9
2,88,125,163,224,65,950,94,25
3,101,142,188,235,65,2859,107,41
4,101,143,190,458,66,3341,108,59
5,103,141,184,253,71,1330,108,32
6,81,98,146,178,68,4095,85,41
7,78,85,102,149,66,171,79,6
8,77,86,106,146,64,166,78,7
9,80,89,127,159,64,858,81,13
10,81,90,115,160,69,194,82,8
11,78,91,115,157,67,183,80,9
12,78,86,102,152,67,612,79,8
13,78,85,105,151,67,171,79,7
14,78,86,107,155,67,189,79,7
15,77,85,104,152,68,635,78,8
16,78,85,104,151,67,189,78,7
17,79,87,109,152,68,169,80,7
18,78,85,108,152,64,761,79,10
19,78,88,112,156,64,1053,80,12
20,79,87,102,150,67,207,80,6
21,77,84,101,148,68,163,78,6
22,79,87,100,124,67,666,80,8
23,77,86,105,149,64,168,78,7
24,78,87,113,152,68,178,79,8
25,78,87,114,157,65,645,79,10
26,80,89,114,156,68,169,81,8
27,78,88,128,159,65,192,80,9
28,78,87,125,154,65,203,79,8
29,79,87,112,157,66,642,80,9
30,80,89,104,153,67,200,81,7
