timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,49471,1059839,2109439,2314239,269,2570239,176563,391553
2,61183,87807,1348607,2168831,185,2373631,155403,334641
3,64671,99199,2150399,2203647,411,3026943,177229,387950
4,89535,299263,2164735,2224127,334,3006463,207270,400467
5,102975,178815,2154495,2217983,246,2672639,213451,382370
6,128895,200063,1343487,2252799,236,2811903,206295,320297
7,95103,202751,2146303,2375679,219,3336191,196315,365636
8,79935,1090559,2162687,2234367,253,2584575,219995,433883
9,121535,1018879,2187263,2379775,288,3213311,239143,398423
10,102207,166399,2174975,2297855,362,2678783,202242,365765
11,108351,377599,2187263,2369535,309,2908159,230085,392580
12,125631,209279,2109439,2244607,386,2662399,213190,341546
13,149759,280575,2240511,2363391,577,2672639,238515,357115
14,113279,200959,1274879,2232319,228,2639871,172151,285996
15,100159,199423,2107391,2285567,397,2428927,182879,326277
16,42751,90751,1616895,2168831,263,2359295,142375,340236
17,66175,125183,2131967,2199551,413,2969599,177391,382298
18,58175,102015,1499135,2390015,325,3010559,150899,336694
19,71743,100223,2148351,2185215,267,3901439,175632,397258
20,90815,168447,2166783,2334719,355,2611199,198157,391646
21,98751,170111,2121727,3178495,211,4493311,179545,340980
22,98815,166783,1498111,2402303,362,3280895,173028,322879
23,99007,172927,2172927,2230271,386,2979839,193179,369349
24,99199,190847,1246207,2222079,254,2707455,173801,297614
25,109247,208767,1247231,2234367,276,3299327,177768,295886
26,84223,137471,1373183,2238463,470,3788799,153550,302619
27,86143,164479,1510399,2203647,201,4460543,178128,334718
28,91967,159359,2103295,2213887,457,3198975,182419,346011
29,81343,121983,2111487,2222079,478,3141631,165914,332212
30,60159,95807,1532927,2334719,354,4521983,142707,329091
