timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,5955,964710,5955.0,0.920,0.005955
2,5582,904284,5582.0,0.862,0.005582
3,5426,879012,5426.0,0.838,0.005426
4,5368,869616,5368.0,0.829,0.005368
5,1257,203634,1257.0,0.194,0.001257
6,652,105624,652.0,0.101,0.000652
7,671,108702,671.0,0.104,0.000671
8,664,107568,664.0,0.103,0.000664
9,654,105948,654.0,0.101,0.000654
10,656,106272,656.0,0.101,0.000656
11,654,105948,654.0,0.101,0.000654
12,663,107406,663.0,0.102,0.000663
13,679,109998,679.0,0.105,0.000679
14,677,109674,677.0,0.105,0.000677
15,684,110808,684.0,0.106,0.000684
16,677,109674,677.0,0.105,0.000677
17,672,108864,672.0,0.104,0.000672
18,655,106110,655.0,0.101,0.000655
19,680,110160,680.0,0.105,0.000680
20,673,109026,673.0,0.104,0.000673
21,682,110484,682.0,0.105,0.000682
22,676,109512,676.0,0.104,0.000676
23,672,108864,672.0,0.104,0.000672
24,680,110160,680.0,0.105,0.000680
25,674,109188,674.0,0.104,0.000674
26,667,108054,667.0,0.103,0.000667
27,663,107406,663.0,0.102,0.000663
28,667,108054,667.0,0.103,0.000667
29,662,107244,662.0,0.102,0.000662
30,672,108864,672.0,0.104,0.000672
