timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,124166,20114892,124166.0,19.183,0.124166
2,127330,20627460,127330.0,19.672,0.127330
3,124472,20164464,124472.0,19.230,0.124472
4,98051,15884262,98051.0,15.148,0.098051
5,86511,14014782,86511.0,13.366,0.086511
6,50560,8190720,50560.0,7.811,0.050560
7,88521,14340402,88521.0,13.676,0.088521
8,88320,14307840,88320.0,13.645,0.088320
9,91935,14893470,91935.0,14.204,0.091935
10,92333,14957946,92333.0,14.265,0.092333
11,14287,2314494,14287.0,2.207,0.014287
12,4776,773712,4776.0,0.738,0.004776
13,4674,757188,4674.0,0.722,0.004674
14,4606,746172,4606.0,0.712,0.004606
15,4272,692064,4272.0,0.660,0.004272
16,4720,764640,4720.0,0.729,0.004720
17,4706,762372,4706.0,0.727,0.004706
18,4558,738396,4558.0,0.704,0.004558
19,4688,759456,4688.0,0.724,0.004688
20,4633,750546,4633.0,0.716,0.004633
21,4583,742446,4583.0,0.708,0.004583
22,4692,760104,4692.0,0.725,0.004692
23,4699,761238,4699.0,0.726,0.004699
24,4727,765774,4727.0,0.730,0.004727
25,4712,763344,4712.0,0.728,0.004712
26,4802,777924,4802.0,0.742,0.004802
27,4559,738558,4559.0,0.704,0.004559
28,4751,769662,4751.0,0.734,0.004751
29,4753,769986,4753.0,0.734,0.004753
30,4648,752976,4648.0,0.718,0.004648
