timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,15802,9655022,15802.0,9.208,0.015802
2,15291,9342801,15291.0,8.910,0.015291
3,16131,9856041,16131.0,9.399,0.016131
4,11791,7204301,11791.0,6.871,0.011791
5,9649,5895539,9649.0,5.622,0.009649
6,9282,5671302,9282.0,5.409,0.009282
7,9632,5885152,9632.0,5.613,0.009632
8,13455,8221005,13455.0,7.840,0.013455
9,14128,8632208,14128.0,8.232,0.014128
10,13969,8535059,13969.0,8.140,0.013969
11,14342,8762962,14342.0,8.357,0.014342
12,14159,8651149,14159.0,8.250,0.014159
13,14126,8630986,14126.0,8.231,0.014126
14,14180,8663980,14180.0,8.263,0.014180
15,14071,8597381,14071.0,8.199,0.014071
16,14325,8752575,14325.0,8.347,0.014325
17,13713,8378643,13713.0,7.990,0.013713
18,13971,8536281,13971.0,8.141,0.013971
19,14465,8838115,14465.0,8.429,0.014465
20,14200,8676200,14200.0,8.274,0.014200
21,14237,8698807,14237.0,8.296,0.014237
22,14075,8599825,14075.0,8.201,0.014075
23,13960,8529560,13960.0,8.134,0.013960
24,14394,8794734,14394.0,8.387,0.014394
25,14007,8558277,14007.0,8.162,0.014007
26,14147,8643817,14147.0,8.243,0.014147
27,14097,8613267,14097.0,8.214,0.014097
28,14197,8674367,14197.0,8.273,0.014197
29,13705,8373755,13705.0,7.986,0.013705
30,14039,8577829,14039.0,8.180,0.014039
