timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,359736,8476524,0,622264
2,359736,8476524,0,622264
3,359736,8476524,0,622264
4,359736,8476524,0,622344
5,359736,8476524,0,622344
6,359736,8476524,0,622344
7,359736,8476524,0,622344
8,359736,8476524,0,622348
9,359736,8476524,0,622348
10,359736,8476524,0,622348
11,381752,8476524,0,622348
12,381752,8476524,0,622348
13,381752,8476524,0,622348
14,371876,8476524,0,622348
15,371876,8476524,0,622348
16,371872,8476524,0,622348
17,371912,8476524,0,622348
18,371912,8476524,0,622412
19,371912,8476524,0,622412
20,371912,8476524,0,622412
21,372004,8476524,0,623380
22,372004,8476524,0,0
23,372004,8476524,0,0
24,372004,8476524,0,0
25,372004,8476524,0,0
26,372004,8476524,0,0
27,372012,8476524,0,0
28,372012,8476524,0,0
29,372012,8476524,0,0
30,372012,8476524,0,0
