timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,516652,7423528,0,622968
2,516652,7423528,0,622968
3,516652,7423528,0,622968
4,516652,7423528,0,622968
5,516652,7423528,0,622996
6,516652,7423528,0,622996
7,516652,7423528,0,622996
8,516652,7423528,0,623060
9,516660,7423528,0,623060
10,516660,7423528,0,625372
11,516660,7423528,0,625372
12,516660,7423528,0,625372
13,516660,7423528,0,625372
14,516660,7423528,0,625372
15,516664,7423528,0,0
16,516664,7423528,0,0
17,516664,7423528,0,0
18,516664,7423528,0,0
19,516664,7423528,0,0
20,516664,7423528,0,0
21,516664,7423528,0,0
22,516664,7423528,0,0
23,516664,7423528,0,0
24,516664,7423528,0,0
25,516664,7423528,0,0
26,516664,7423528,0,0
27,516664,7423528,0,0
28,516664,7423528,0,0
29,516664,7423528,0,0
30,516664,7423528,0,0
