timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,144,174,204,249,69,965,143,28
2,172,236,347,655,79,1147,179,52
3,144,176,214,267,67,796,143,28
4,144,175,206,248,67,1030,143,29
5,144,175,204,246,70,662,143,26
6,145,176,206,242,66,649,143,27
7,145,175,206,253,68,995,144,28
8,144,175,207,246,68,710,143,27
9,144,175,205,238,66,560,142,26
10,145,175,204,244,68,642,143,26
11,144,175,204,246,71,948,142,28
12,145,175,205,243,67,626,143,27
13,145,175,203,241,70,586,143,26
14,143,174,204,250,67,942,142,28
15,145,175,205,248,66,674,143,27
16,143,175,205,294,67,585,142,27
17,144,174,204,266,68,1082,142,28
18,144,175,205,242,67,620,143,27
19,143,174,204,239,68,637,142,26
20,143,173,203,238,67,588,141,26
21,144,175,207,259,67,908,143,29
22,144,174,202,235,66,617,142,26
23,144,175,204,245,66,605,142,27
24,144,175,204,252,67,1024,143,29
25,144,174,202,245,67,617,142,27
26,145,175,206,244,70,604,143,26
27,144,174,203,243,64,949,142,28
28,143,175,205,245,67,610,142,27
29,143,174,205,250,69,695,142,27
30,143,174,204,241,67,615,142,26
