timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,112458,471873768,112458.0,450.014,0.112458
2,94378,396010088,94378.0,377.665,0.094378
3,95935,402543260,95935.0,383.895,0.095935
4,97207,407880572,97207.0,388.985,0.097207
5,88451,371140396,88451.0,353.947,0.088451
6,89049,373649604,89049.0,356.340,0.089049
7,83009,348305764,83009.0,332.170,0.083009
8,96292,404041232,96292.0,385.324,0.096292
9,87563,367414348,87563.0,350.394,0.087563
10,115024,482640704,115024.0,460.282,0.115024
11,114803,481713388,114803.0,459.398,0.114803
12,114593,480832228,114593.0,458.557,0.114593
13,114612,480911952,114612.0,458.633,0.114612
14,114403,480034988,114403.0,457.797,0.114403
15,114345,479791620,114345.0,457.565,0.114345
16,114197,479170612,114197.0,456.973,0.114197
17,114789,481654644,114789.0,459.342,0.114789
18,114675,481176300,114675.0,458.885,0.114675
19,114940,482288240,114940.0,459.946,0.114940
20,114999,482535804,114999.0,460.182,0.114999
21,115004,482556784,115004.0,460.202,0.115004
22,114277,479506292,114277.0,457.293,0.114277
23,115347,483996012,115347.0,461.575,0.115347
24,114789,481654644,114789.0,459.342,0.114789
25,114094,478738424,114094.0,456.561,0.114094
26,114932,482254672,114932.0,459.914,0.114932
27,115109,482997364,115109.0,460.622,0.115109
28,115013,482594548,115013.0,460.238,0.115013
29,114856,481935776,114856.0,459.610,0.114856
30,114944,482305024,114944.0,459.962,0.114944
