syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,58394,0,1909222,32,0.51
accept,58393,0,336855,5,0.09
futex,21614,0,214674411,9932,56.96
restart_syscall,7,0,1109761,158537,0.29
