timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1615,1815,2485,27375,449,27999,1665,1076
2,1962,2621,3109,28911,611,29215,2092,1295
3,2251,3075,3365,31471,1164,31583,2358,1508
4,2245,3149,3487,38303,698,38751,2381,1841
5,2231,2859,3209,3819,1275,4531,2223,460
6,1569,2605,3169,44383,1274,44543,1910,1885
7,1524,1884,2383,33887,420,33919,1659,1334
8,1520,1676,2373,34239,1318,34335,1636,1336
9,1515,1662,2325,34335,969,34399,1626,1335
10,1515,1658,2291,34271,1075,34303,1641,1585
11,670719,670719,670719,670719,670208,670719,670464,0
12,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
