timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1693695,2105343,2496511,2713599,987,3315711,1707067,301138
2,1566719,2101247,2529279,2772991,777,2795519,1553232,478951
3,1657855,2146303,2535423,2879487,194,2899967,1575761,498180
4,1629183,2361343,2811903,3012607,1649,3180543,1599701,547063
5,1673215,2203647,2639871,3137535,3506,3155967,1649059,462301
6,2019327,2494463,3026943,3192831,3206,3274751,1830629,628493
7,1733631,2525183,3078143,3217407,182272,3305471,1747811,566779
8,1728511,2473983,2813951,3065855,1613,3108863,1750427,524151
9,1698815,2476031,2926591,3071999,3220,3465215,1590135,705269
10,1858559,2603007,3166207,3266559,4384,3475455,1882086,566754
11,1769471,2465791,3248127,3540991,549,3555327,1676964,690924
12,1731583,2496511,3332095,3350527,1172,3921919,1724992,628469
13,1936383,2670591,3102719,3721215,180608,3729407,1901702,593304
14,1757183,2500607,3063807,3522559,7092,3764223,1777891,545443
15,1966079,2736127,3139583,3491839,1695,3495935,1928438,642348
16,1798143,2471935,3119103,3266559,2910,3278847,1743502,618178
17,1936383,2564095,2955263,3422207,12248,3583999,1862159,618081
18,2025471,2658303,3190783,3305471,3186,3522559,1910160,674993
19,2017279,2705407,3172351,3336191,1076,3411967,1924283,645578
20,1911807,2473983,3051519,3491839,156160,3510271,1891994,519486
21,1641471,2265087,2887679,3207167,3910,3391487,1700172,409672
22,2067455,2484223,2899967,3174399,3956,3377151,1922394,455226
23,1759231,2449407,2754559,2957311,2456,3018751,1686790,577453
24,1629183,2498559,2983935,3274751,2294,3284991,1591129,702522
25,2029567,2729983,3026943,3221503,4136,3231743,1999506,589927
26,1812479,2500607,3010559,3297279,16560,3340287,1819483,555271
27,1856511,2547711,3110911,3325951,1678,3332095,1885712,510773
28,1769471,2500607,2945023,3129343,2806,3217407,1705317,649787
29,1784831,2551807,3133439,3350527,6632,3670015,1730031,646848
30,1823743,2551807,3026943,3461119,7912,3543039,1713039,717836
