timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,5374,5618822082,5374.0,5358.526,0.005374
2,7630,7969960400,7630.0,7600.747,0.007630
3,6228,6503907158,6228.0,6202.609,0.006228
4,5992,6267954383,5992.0,5977.587,0.005992
5,5587,5840093351,5587.0,5569.547,0.005587
6,5303,5544365873,5303.0,5287.519,0.005303
7,5898,6172524594,5898.0,5886.578,0.005898
8,6026,6302560790,6026.0,6010.590,0.006026
9,5402,5640844341,5402.0,5379.528,0.005402
10,6665,6969520634,6665.0,6646.653,0.006665
11,5124,5345116863,5124.0,5097.501,0.005124
12,5467,5710057155,5467.0,5445.535,0.005467
13,6057,6323534370,6057.0,6030.592,0.006057
14,5651,5914549560,5651.0,5640.554,0.005651
15,4466,4669767587,4466.0,4453.437,0.004466
16,6347,6631845996,6347.0,6324.621,0.006347
17,5625,5878894474,5625.0,5606.551,0.005625
18,4707,4919353189,4707.0,4691.461,0.004707
19,5033,5257027827,5033.0,5013.492,0.005033
20,5953,6213423075,5953.0,5925.582,0.005953
21,6388,6665403724,6388.0,6356.624,0.006388
22,4151,4337336344,4151.0,4136.406,0.004151
23,6422,6695815415,6422.0,6385.627,0.006422
24,6321,6612969774,6321.0,6306.619,0.006321
25,4606,4809241894,4606.0,4586.450,0.004606
26,6042,6305706827,6042.0,6013.591,0.006042
27,5397,5642941699,5397.0,5381.529,0.005397
28,6264,6529075454,6264.0,6226.612,0.006264
29,4954,5180474260,4954.0,4940.485,0.004954
30,6867,7179256434,6867.0,6846.672,0.006867
