syscall_name,count,errors,total_time_us,avg_time_us,pct_time
write,189029,0,19601676,103,3.10
futex,64723,0,515228373,7960,81.45
shutdown,21011,0,1178449,56,0.19
rt_sigreturn,17,0,353,20,0.00
restart_syscall,6,0,13681680,2280280,2.16
openat,5,0,136,27,0.00
