timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,59,69,94,144,50,718,61,11
2,57,66,95,138,49,196,59,8
3,57,65,83,135,50,537,58,7
4,77,114,152,220,51,728,82,25
5,90,132,176,227,59,3029,95,40
6,89,141,191,483,60,3429,99,57
7,90,134,181,616,60,2693,97,51
8,386,420,473,564,357,656,391,22
9,384,419,457,508,357,1378,390,28
10,386,436,475,538,354,1095,398,32
11,379,423,449,500,355,537,385,22
12,418,438,467,494,357,514,406,28
13,382,408,428,469,353,494,383,15
14,381,425,445,476,354,521,388,21
15,378,409,444,489,349,536,383,18
16,392,434,462,514,356,534,399,24
17,388,432,452,500,358,1041,397,27
18,383,417,447,512,352,2499,389,47
19,378,408,445,518,347,3845,383,71
20,379,414,441,486,354,493,385,19
21,385,422,450,511,354,521,391,21
22,384,417,449,501,347,1252,388,26
23,385,416,448,483,356,1275,390,25
24,380,414,458,479,354,495,385,19
25,382,407,436,486,357,685,385,16
26,379,429,461,507,357,551,387,24
27,382,430,455,483,354,516,390,24
28,385,415,440,493,356,954,388,20
29,381,418,447,491,355,578,387,20
30,383,408,447,575,356,2683,388,49
