timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,182.6,451.8,634.4,4.6,0.4,4.9
2,183.4,457.2,640.6,4.6,0.4,4.9
3,184.2,462.8,646.9,4.6,0.4,4.9
4,185.1,468.3,653.4,4.6,0.4,4.9
5,185.8,474.1,659.9,4.6,0.4,5.0
6,186.7,479.9,666.6,4.6,0.4,5.0
7,187.5,485.8,673.3,4.6,0.4,5.0
8,188.3,491.6,679.9,4.6,0.4,5.0
9,189.2,497.3,686.5,4.7,0.4,5.1
10,189.9,503.2,693.1,4.7,0.4,5.1
11,190.8,509.0,699.8,4.7,0.4,5.1
12,191.6,514.8,706.4,4.8,0.4,5.1
13,192.5,520.6,713.1,4.8,0.4,5.1
14,193.3,526.5,719.8,4.8,0.4,5.1
15,194.1,532.4,726.4,4.8,0.4,5.1
16,194.8,538.4,733.2,4.8,0.4,5.1
17,195.6,544.3,739.9,4.8,0.4,5.1
18,196.3,550.1,746.4,4.8,0.4,5.2
19,197.1,556.2,753.3,4.8,0.4,5.2
20,198.0,561.3,759.3,4.8,0.4,5.2
21,198.8,562.9,761.7,0.0,0.0,0.0
22,199.3,564.3,763.5,0.0,0.0,0.0
23,199.5,565.0,764.5,0.0,0.0,0.0
24,199.6,565.4,764.9,0.0,0.0,0.0
25,199.6,565.6,765.3,0.0,0.0,0.0
26,199.7,565.9,765.6,0.0,0.0,0.0
27,199.7,566.1,765.8,0.0,0.0,0.0
28,199.8,566.3,766.1,0.0,0.0,0.0
29,199.8,566.7,766.5,0.0,0.0,0.0
30,200.6,566.9,767.4,0.0,0.0,0.0
