timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,81727,186495,278015,315903,66,320255,93616,61834
2,77887,212095,274431,289535,67,294399,98587,73492
3,81983,186367,255615,284927,77,290559,95303,62444
4,109375,260991,314879,339711,91,342015,127688,83987
5,120959,218751,291839,328959,102,333055,123198,68553
6,107263,256127,319487,337151,95,340479,123148,83332
7,116031,300287,422655,433663,89,435199,145848,106360
8,151679,251647,334847,384511,107,392191,146654,81197
9,121087,262015,336127,349183,103,350719,133034,87767
10,125951,241791,386815,401151,77,403455,129409,85401
11,125567,227711,300543,337407,78,340223,126544,76022
12,100543,184575,229631,250367,96,254207,101670,58594
13,95615,198655,243327,260351,122,263935,103368,63461
14,102591,186239,279551,304895,143,307711,106934,62297
15,104703,182271,258303,284415,80,286207,104608,55930
16,96767,177279,268799,276479,195,282879,103449,56632
17,108543,190079,234367,250495,160,253823,104841,57590
18,98495,188415,250239,272383,135,276991,103395,61668
19,100543,187647,273407,294399,115,299263,104236,59819
20,100415,176511,269055,293631,91,296447,102463,57691
21,105727,180479,238207,252287,139,254463,104167,58473
22,100991,186111,237695,270335,110,276735,102472,59081
23,99775,182271,272383,292095,109,293887,103402,57683
24,97023,186239,240895,255103,76,258303,102188,57522
25,108799,171903,231551,248191,184,250623,104694,53274
26,103167,169983,218751,235391,105,239103,103083,51765
27,88895,184575,276223,300799,114,303359,101327,60837
28,102399,178687,235135,253311,107,255487,103284,54692
29,104191,187007,234367,253439,124,255487,104894,57967
30,105407,174719,264703,286719,109,290815,103209,58634
