timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,9479,11095,35231,44191,98,51359,9804,4063
2,10583,13399,18527,21119,79,25311,10360,2906
3,11095,13431,16087,17951,84,20495,10831,2663
4,10807,13487,16911,18783,80,23327,10598,2842
5,12079,15319,19071,23247,84,29263,11912,3302
6,11391,15943,21839,27807,75,29823,11675,3626
7,12391,15447,18751,23759,89,25967,12177,3234
8,10751,14271,17887,22047,81,24847,10714,3215
9,10919,14383,18047,21375,88,23551,10541,3380
10,8775,10143,13223,16431,84,17951,8635,1808
11,8647,9751,13087,15215,90,17135,8575,1564
12,8687,9759,12159,13903,199,15807,8664,1281
13,8799,9639,12127,14103,115,15647,8748,1161
14,8679,9703,12143,13815,86,15527,8628,1325
15,8703,9559,11855,13959,96,16223,8649,1184
16,8799,9655,12439,15295,123,19087,8675,1449
17,8735,9583,11535,12983,151,14223,8636,1183
18,8951,9487,11463,13271,180,14511,8873,959
19,8663,9655,11991,15575,132,18639,8610,1289
20,8551,9535,11343,12839,104,14719,8569,1062
21,8871,9447,11247,12895,208,14727,8806,740
22,8903,9503,11463,13647,147,14943,8773,999
23,9119,10751,12087,14055,278,16183,9241,1077
24,10431,11247,16495,18383,241,18783,10490,1497
25,10479,11063,11791,12711,5356,14615,10418,587
26,10463,11247,14903,15591,147,16151,10586,1280
27,10423,10967,11559,12471,7436,14191,10366,532
28,10503,11071,11655,12231,5932,14375,10495,495
29,10487,11279,12831,14175,744,16215,10398,924
30,10351,11079,11903,13663,2454,16591,10294,714
