timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,121078,19614636,121078.0,18.706,0.121078
2,125144,20273328,125144.0,19.334,0.125144
3,123229,19963098,123229.0,19.038,0.123229
4,102635,16626870,102635.0,15.857,0.102635
5,94497,15308514,94497.0,14.599,0.094497
6,91473,14818626,91473.0,14.132,0.091473
7,93799,15195438,93799.0,14.491,0.093799
8,84202,13640886,84202.0,13.009,0.084202
9,89468,14493654,89468.0,13.822,0.089468
10,88766,14380092,88766.0,13.714,0.088766
11,32925,5333850,32925.0,5.087,0.032925
12,6536,1058832,6536.0,1.010,0.006536
13,6419,1039878,6419.0,0.992,0.006419
14,6430,1041660,6430.0,0.993,0.006430
15,6459,1046358,6459.0,0.998,0.006459
16,6601,1069362,6601.0,1.020,0.006601
17,6548,1060776,6548.0,1.012,0.006548
18,6497,1052514,6497.0,1.004,0.006497
19,6473,1048626,6473.0,1.000,0.006473
20,6431,1041822,6431.0,0.994,0.006431
21,6485,1050570,6485.0,1.002,0.006485
22,6486,1050732,6486.0,1.002,0.006486
23,6501,1053162,6501.0,1.004,0.006501
24,6430,1041660,6430.0,0.993,0.006430
25,6473,1048626,6473.0,1.000,0.006473
26,6552,1061424,6552.0,1.012,0.006552
27,6471,1048302,6471.0,1.000,0.006471
28,6443,1043766,6443.0,0.995,0.006443
29,6479,1049598,6479.0,1.001,0.006479
30,6545,1060290,6545.0,1.011,0.006545
