timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,1891,2629,3905,5243,196,9903,1955,579
2,2057,3047,4523,6203,187,8663,2164,722
3,2103,3477,4955,5571,206,10935,2299,851
4,2107,3117,4423,6615,126,10271,2215,714
5,2073,2921,4271,5651,202,8415,2150,643
6,2345,4003,4923,6483,143,9095,2541,909
7,2497,3645,5443,7295,213,10151,2611,848
8,2147,3067,4407,5843,162,8011,2230,679
9,2615,3955,5683,7587,166,10111,2750,966
10,2043,3011,4403,5919,171,9495,2148,692
11,2229,3235,4655,5891,204,8111,2324,725
12,2297,3745,5027,6359,145,9375,2472,883
13,1953,2727,4047,5775,212,9463,2024,610
14,2177,3111,4555,5967,157,9087,2263,695
15,2201,3201,4767,6391,201,8727,2298,738
16,1867,2905,3799,5527,178,10255,1998,664
17,1748,2405,3489,4715,213,6615,1802,511
18,1766,2403,3465,4459,122,6095,1816,516
19,1759,2363,3361,4451,202,6191,1802,487
20,1747,2389,3443,4403,178,6027,1794,499
21,1729,2389,3443,4403,219,5179,1780,503
22,1743,2373,3383,4259,209,6095,1783,495
23,1742,2361,3345,4307,210,5743,1784,483
24,1757,2375,3323,4407,130,5899,1798,486
25,1743,2393,3429,4271,210,6199,1789,499
26,1752,2407,3347,4255,169,5603,1795,498
27,1729,2365,3375,4243,196,5959,1778,488
28,1733,2395,3449,4703,221,7299,1790,503
29,1744,2351,3305,4223,186,5903,1781,479
30,1717,2363,3341,4331,169,7183,1768,492
