timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,42422,5564794602,42422.0,5307.002,0.042422
2,45547,5974451004,45547.0,5697.680,0.045547
3,43629,5722990446,43629.0,5457.869,0.043629
4,38835,5094142290,38835.0,4858.153,0.038835
5,39129,5132707446,39129.0,4894.931,0.039129
6,37016,4855536784,37016.0,4630.601,0.037016
7,37482,4916663868,37482.0,4688.896,0.037482
8,38105,4998385270,38105.0,4766.832,0.038105
9,36101,4735512574,36101.0,4516.137,0.036101
10,31325,4109025550,31325.0,3918.672,0.031325
11,36234,4752958716,36234.0,4532.775,0.036234
12,31591,4143917834,31591.0,3951.948,0.031591
13,36422,4777619428,36422.0,4556.293,0.036422
14,35940,4714393560,35940.0,4495.996,0.035940
15,33603,4407839922,33603.0,4203.644,0.033603
16,38436,5041803864,38436.0,4808.239,0.038436
17,37286,4890953764,37286.0,4664.377,0.037286
18,36474,4784440476,36474.0,4562.798,0.036474
19,34924,4581120776,34924.0,4368.897,0.034924
20,6048,793340352,6048.0,756.588,0.006048
21,6116,802260184,6116.0,765.095,0.006116
22,6151,806851274,6151.0,769.473,0.006151
23,6117,802391358,6117.0,765.220,0.006117
24,6207,814197018,6207.0,776.479,0.006207
25,6273,822854502,6273.0,784.735,0.006273
26,6106,800948444,6106.0,763.844,0.006106
27,6098,799899052,6098.0,762.843,0.006098
28,6216,815377584,6216.0,777.605,0.006216
29,6135,804752490,6135.0,767.472,0.006135
30,6063,795307962,6063.0,758.465,0.006063
