timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,499728,7547572,0,632380
2,499728,7547572,0,632380
3,499732,7547572,0,632380
4,499732,7547572,0,632380
5,499732,7547572,0,632388
6,499732,7547572,0,632388
7,499732,7547572,0,632396
8,499732,7547572,0,632420
9,499732,7547572,0,632420
10,499732,7547572,0,632420
11,499732,7547572,0,632420
12,499732,7547572,0,632484
13,499828,7547572,0,0
14,499828,7547572,0,0
15,499828,7547572,0,0
16,499828,7547572,0,0
17,499828,7547572,0,0
18,499828,7547572,0,0
19,499828,7547572,0,0
20,499828,7547572,0,0
21,499828,7547572,0,0
22,499828,7547572,0,0
23,499828,7547572,0,0
24,499828,7547572,0,0
25,499828,7547572,0,0
26,499828,7547572,0,0
27,499828,7547572,0,0
28,499828,7547572,0,0
29,499828,7547572,0,0
30,499828,7547572,0,0
