timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,10999,16431,25407,31791,1184,34847,11678,3856
2,10111,16399,22575,27263,1147,31503,10897,3934
3,10039,15439,21423,26623,1377,32671,10679,3555
4,10111,16399,22271,27039,1139,31087,10926,3868
5,10599,16383,23119,27167,1137,32687,11354,3704
6,11039,16071,22847,28223,1134,33983,11648,3457
7,10751,17055,24399,30335,1113,34847,11602,4056
8,10791,16751,25311,33407,1154,37567,11605,3997
9,10503,17311,24287,29663,1181,35423,11460,4134
10,10671,16991,25247,31231,1166,36767,11520,4202
11,10823,17135,24159,31103,1113,35839,11681,3967
12,10999,16767,25103,30623,1215,37375,11729,3977
13,10975,16575,23359,29519,1112,36575,11687,3704
14,11295,17071,23855,28143,1265,32239,11980,3868
15,10631,16767,26079,31679,1247,37855,11442,4203
16,10863,16623,22783,27535,1151,29727,11575,3681
17,10375,17119,27343,37183,1106,41023,11419,4532
18,10807,17247,24687,29231,1145,34431,11648,4107
19,10663,16943,24063,28431,1217,32543,11464,4015
20,11007,15991,21487,25823,1136,32063,11544,3310
21,10727,16831,23919,30207,1294,32511,11540,3917
22,11343,17967,27839,35231,1330,40479,12211,4485
23,11951,17919,25311,32255,1098,38399,12743,3939
24,11519,17119,24191,31471,1118,35295,12228,3777
25,11119,17183,26223,31871,1143,35807,11950,4094
26,10959,17887,26495,34431,1191,37439,11829,4566
27,10711,17103,24463,29167,1177,33375,11512,4117
28,10599,17663,27103,34143,1210,38655,11632,4589
29,10871,17311,28447,36127,1250,43807,11824,4543
30,12095,17791,28911,36319,1249,42495,12882,4269
