timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,833,245,918,302
2,14164,3791,22898,5053
3,13920,3714,22014,5540
4,14621,4263,23024,5720
5,13607,3669,21473,5873
6,14126,3586,22188,5656
7,14246,3652,22240,5557
8,14053,4018,22408,5859
9,14130,3945,22499,5153
10,14262,3733,22160,5470
11,14488,2261,0,0
12,15193,3,0,0
13,15174,7,0,0
14,15189,6,0,0
15,15206,1,0,0
16,15205,1,0,0
17,15216,3,0,0
18,15198,5,0,0
19,15215,1,0,0
20,15175,3,0,0
21,15209,4,0,0
22,15202,2,0,0
23,15203,5,0,0
24,15220,6,0,0
25,15200,3,0,0
26,15213,3,0,0
27,15219,3,0,0
28,15193,6,0,0
29,15216,1,0,0
30,15186,5,0,0
