timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,43900,5700822040,43900.0,5436.728,0.043900
2,47116,6121628232,47116.0,5838.040,0.047116
3,45640,5922506100,45640.0,5648.142,0.045640
4,42002,5456707226,42002.0,5203.922,0.042002
5,40108,5219544634,40108.0,4977.746,0.040108
6,39766,5172977864,39766.0,4933.336,0.039766
7,39399,5124705832,39399.0,4887.300,0.039399
8,39498,5136642666,39498.0,4898.684,0.039498
9,40632,5278704108,40632.0,5034.165,0.040632
10,36067,4700751464,36067.0,4482.986,0.036067
11,35357,4606568532,35357.0,4393.166,0.035357
12,38364,4992482440,38364.0,4761.202,0.038364
13,32066,4181433598,32066.0,3987.726,0.032066
14,39685,5162615118,39685.0,4923.453,0.039685
15,39098,5086796546,39098.0,4851.147,0.039098
16,36896,4804641272,36896.0,4582.063,0.036896
17,40140,5219938156,40140.0,4978.121,0.040140
18,39774,5168124426,39774.0,4928.708,0.039774
19,37684,4905645252,37684.0,4678.388,0.037684
20,38017,4946702714,38017.0,4717.543,0.038017
21,42104,5466807624,42104.0,5213.554,0.042104
22,44588,5785298096,44588.0,5517.290,0.044588
23,43772,5684294116,43772.0,5420.965,0.043772
24,44004,5717481138,44004.0,5452.615,0.044004
25,44773,5811270548,44773.0,5542.059,0.044773
26,44524,5779526440,44524.0,5511.786,0.044524
27,44700,5799727236,44700.0,5531.051,0.044700
28,44959,5834225998,44959.0,5563.951,0.044959
29,44569,5784511052,44569.0,5516.540,0.044569
30,44493,5777034134,44493.0,5509.409,0.044493
