timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,19645,12003095,19645.0,11.447,0.019645
2,18403,11244233,18403.0,10.723,0.018403
3,21091,12886601,21091.0,12.290,0.021091
4,20238,12365418,20238.0,11.793,0.020238
5,21587,13189657,21587.0,12.579,0.021587
6,21097,12890267,21097.0,12.293,0.021097
7,21129,12909819,21129.0,12.312,0.021129
8,20952,12801672,20952.0,12.209,0.020952
9,21580,13185380,21580.0,12.575,0.021580
10,20943,12796173,20943.0,12.203,0.020943
11,21544,13163384,21544.0,12.554,0.021544
12,21012,12838332,21012.0,12.244,0.021012
13,21353,13046683,21353.0,12.442,0.021353
14,20927,12786397,20927.0,12.194,0.020927
15,21544,13163384,21544.0,12.554,0.021544
16,21912,13388232,21912.0,12.768,0.021912
17,21284,13004524,21284.0,12.402,0.021284
18,21029,12848719,21029.0,12.253,0.021029
19,21254,12986194,21254.0,12.385,0.021254
20,20926,12785786,20926.0,12.193,0.020926
21,21029,12848719,21029.0,12.253,0.021029
22,21430,13093730,21430.0,12.487,0.021430
23,20962,12807782,20962.0,12.214,0.020962
24,21382,13064402,21382.0,12.459,0.021382
25,20762,12685582,20762.0,12.098,0.020762
26,20790,12702690,20790.0,12.114,0.020790
27,21073,12875603,21073.0,12.279,0.021073
28,21170,12934870,21170.0,12.336,0.021170
29,21066,12871326,21066.0,12.275,0.021066
30,21375,13060125,21375.0,12.455,0.021375
