timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,310,396,530,661,208,1006,323,58
2,309,387,516,672,204,991,320,54
3,304,370,468,631,205,1021,312,47
4,383,555,889,1447,219,3339,412,132
5,434,610,863,1342,246,2069,460,121
6,433,602,888,1260,251,1793,458,120
7,515,696,924,1154,261,1645,531,126
8,444,651,1017,1807,243,7643,479,169
9,543,829,1197,2397,260,9311,584,234
10,450,618,870,1186,232,1781,472,119
11,441,635,945,1401,242,4367,470,155
12,499,678,913,1246,255,1931,518,127
13,500,1512,1793,4759,252,6083,697,466
14,1532,1676,1808,4719,1301,5031,1550,157
15,1542,1709,1831,1945,1308,2012,1559,97
16,1567,1743,1836,2231,1332,2471,1582,110
17,1555,1759,1869,2113,1110,2605,1585,126
18,1506,1630,1810,1915,1330,2047,1520,89
19,1526,1698,1820,1885,1318,1918,1548,99
20,1521,1664,1826,4551,1317,4679,1541,152
21,1541,1692,1844,2001,1326,2113,1555,99
22,1521,1691,1841,2163,1308,2251,1538,110
23,1541,1707,1846,2635,1329,2745,1558,108
24,1537,1711,1906,1997,1358,2051,1559,109
25,1541,1730,1870,2451,1296,2519,1564,113
26,1548,1737,1881,4319,1328,4479,1570,154
27,1538,1657,1829,1966,1306,2043,1548,88
28,1549,1695,1851,1995,1097,2121,1557,103
29,1523,1672,1824,1912,1292,1961,1541,92
30,1547,1713,1854,1936,1332,1961,1565,99
