timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,398,213,846,245
2,7503,2741,15813,2706
3,8648,2483,16692,2915
4,7551,2473,16159,3092
5,7718,2338,16270,3140
6,8020,2495,16966,3161
7,7846,2361,17168,2959
8,7914,2680,17162,2762
9,8622,2300,16997,2783
10,8608,2438,16935,2866
11,2686,804,0,0
12,26,0,0,0
13,26,1,0,0
14,27,0,0,0
15,25,0,0,0
16,29,0,0,0
17,26,0,0,0
18,26,0,0,0
19,27,0,0,0
20,26,0,0,0
21,28,0,0,0
22,26,0,0,0
23,26,0,0,0
24,27,0,0,0
25,25,0,0,0
26,28,0,0,0
27,25,0,0,0
28,27,0,0,0
29,26,0,0,0
30,26,0,0,0
