timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,534580,7545444,0,632824
2,534588,7545444,0,632824
3,534592,7545444,0,632832
4,534600,7545444,0,632836
5,534604,7545444,0,632852
6,534604,7545444,0,632852
7,534612,7545444,0,632860
8,534612,7545444,0,632860
9,534612,7545444,0,632868
10,534624,7545444,0,632868
11,534624,7545444,0,632876
12,534644,7545444,0,632876
13,534648,7545444,0,632880
14,534652,7545444,0,632880
15,534664,7545444,0,632892
16,534668,7545444,0,632920
17,534668,7545444,0,632984
18,534672,7545444,0,632984
19,534672,7545444,0,632988
20,534676,7545444,0,632988
21,534676,7545444,0,0
22,534676,7545444,0,0
23,534676,7545444,0,0
24,534676,7545444,0,0
25,534676,7545444,0,0
26,534676,7545444,0,0
27,534676,7545444,0,0
28,534676,7545444,0,0
29,534676,7545444,0,0
30,534676,7545444,0,0
