timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,121054,19610748,121054.0,18.702,0.121054
2,99959,16193358,99959.0,15.443,0.099959
3,101377,16423074,101377.0,15.662,0.101377
4,90599,14677038,90599.0,13.997,0.090599
5,92358,14961996,92358.0,14.269,0.092358
6,96787,15679494,96787.0,14.953,0.096787
7,104367,16907454,104367.0,16.124,0.104367
8,109329,17711298,109329.0,16.891,0.109329
9,128375,20796750,128375.0,19.833,0.128375
10,128097,20751714,128097.0,19.790,0.128097
11,126261,20454282,126261.0,19.507,0.126261
12,126439,20483118,126439.0,19.534,0.126439
13,125371,20310102,125371.0,19.369,0.125371
14,126700,20525400,126700.0,19.575,0.126700
15,127110,20591820,127110.0,19.638,0.127110
16,125721,20366802,125721.0,19.423,0.125721
17,126738,20531556,126738.0,19.580,0.126738
18,126464,20487168,126464.0,19.538,0.126464
19,126409,20478258,126409.0,19.530,0.126409
20,126668,20520216,126668.0,19.570,0.126668
21,127118,20593116,127118.0,19.639,0.127118
22,127143,20597166,127143.0,19.643,0.127143
23,127145,20597652,127145.0,19.643,0.127145
24,126772,20536902,126772.0,19.586,0.126772
25,126988,20572056,126988.0,19.619,0.126988
26,126464,20487168,126464.0,19.538,0.126464
27,127143,20597166,127143.0,19.643,0.127143
28,127197,20605914,127197.0,19.651,0.127197
29,126169,20439378,126169.0,19.493,0.126169
30,126932,20562984,126932.0,19.610,0.126932
