timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,130981,20864142,130981.0,19.898,0.130981
2,131432,20959722,131432.0,19.989,0.131432
3,131661,20978514,131661.0,20.007,0.131661
4,115210,18383922,115210.0,17.532,0.115210
5,110086,17575056,110086.0,16.761,0.110086
6,100957,16119324,100957.0,15.373,0.100957
7,101349,16181532,101349.0,15.432,0.101349
8,99950,15968340,99950.0,15.229,0.099950
9,101393,16194006,101393.0,15.444,0.101393
10,106581,17002062,106581.0,16.214,0.106581
11,126194,20108574,126194.0,19.177,0.126194
12,125870,20068560,125870.0,19.139,0.125870
13,123527,19718478,123527.0,18.805,0.123527
14,38457,6188724,38457.0,5.902,0.038457
15,13726,2218914,13726.0,2.116,0.013726
16,14503,2345436,14503.0,2.237,0.014503
17,14845,2404890,14845.0,2.293,0.014845
18,15473,2505654,15473.0,2.390,0.015473
19,15670,2536272,15670.0,2.419,0.015670
20,14947,2421090,14947.0,2.309,0.014947
21,14950,2421252,14950.0,2.309,0.014950
22,14890,2411208,14890.0,2.300,0.014890
23,15351,2485728,15351.0,2.371,0.015351
24,15651,2533680,15651.0,2.416,0.015651
25,14833,2402460,14833.0,2.291,0.014833
26,14550,2356938,14550.0,2.248,0.014550
27,14888,2411694,14888.0,2.300,0.014888
28,15397,2493828,15397.0,2.378,0.015397
29,15715,2544372,15715.0,2.427,0.015715
30,14273,2311254,14273.0,2.204,0.014273
