timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,732,1251,1469,1781,43,2713,745,371
2,743,1259,1526,1961,44,2743,756,376
3,730,1247,1452,1663,46,2639,743,367
4,832,1356,1851,2479,38,5255,850,403
5,873,1398,1861,2421,43,3331,890,399
6,949,1508,2111,3283,50,5859,971,440
7,944,1511,2189,3279,51,5003,967,445
8,961,1530,2127,2745,45,4675,980,433
9,946,1497,2105,3969,58,5955,966,443
10,873,1430,2663,5575,59,9095,917,523
11,760,1280,1532,1759,39,2131,775,374
12,763,1280,1534,1774,40,2523,776,374
13,757,1274,1522,1755,41,2199,770,373
14,639,1108,1222,1353,45,2443,645,334
15,731,1127,1313,1546,144,2483,741,292
16,672,1057,1234,1433,40,2451,677,296
17,516,963,1066,1099,43,1126,529,294
18,490,983,1080,1120,40,1143,538,283
19,680,1048,1087,1119,37,1144,663,287
20,574,986,1069,1096,40,1130,598,278
21,523,953,1069,1106,42,2179,546,276
22,547,986,1072,1105,43,2159,561,294
23,525,928,1078,1114,38,1129,535,294
24,709,1054,1091,1122,42,2165,668,295
25,545,990,1072,1108,43,2161,556,295
26,461,948,1073,1101,42,1136,501,284
27,541,981,1072,1106,41,1137,572,285
28,508,979,1078,1120,41,1379,532,296
29,636,1055,1089,1117,43,1129,644,296
30,591,1018,1085,1112,40,2161,582,314
