timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,90175,124223,4382719,4468735,74112,4485119,266359,708968
2,91775,165247,2209791,4542463,72576,5496831,213996,463891
3,84223,115391,1559551,2437119,67712,5361663,167938,329361
4,68543,94463,1643519,2752511,66496,4775935,121333,285447
5,69055,95295,2123775,2783231,65728,4456447,119942,303008
6,69375,72447,1308671,3639295,67328,5550079,105418,274199
7,69439,72639,1510399,4161535,66880,5439487,107825,283471
8,69503,71999,1508351,4354047,66496,5500927,109940,301460
9,69055,72511,1733631,4337663,67712,6529023,114203,304034
10,78271,111679,1650687,4159487,68928,5578751,119374,297808
11,73087,78079,2144255,3772415,68416,5496831,139583,362757
12,3014655,4907007,6668287,6668287,768512,6668287,3479195,1393632
13,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0
21,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,0
23,0,0,0,0,0,0,0,0
24,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,0,0
26,0,0,0,0,0,0,0,0
27,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0
29,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0
