timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,79787,12802536,79787.0,12.209,0.079787
2,62946,10098270,62946.0,9.630,0.062946
3,71964,11544120,71964.0,11.009,0.071964
4,80001,12831534,80001.0,12.237,0.080001
5,79916,12822624,79916.0,12.229,0.079916
6,79677,12776778,79677.0,12.185,0.079677
7,79411,12737412,79411.0,12.147,0.079411
8,79153,12699180,79153.0,12.111,0.079153
9,78918,12660462,78918.0,12.074,0.078918
10,79121,12697236,79121.0,12.109,0.079121
11,77094,12361410,77094.0,11.789,0.077094
12,71553,11454696,71553.0,10.924,0.071553
13,72354,11600496,72354.0,11.063,0.072354
14,72636,11631114,72636.0,11.092,0.072636
15,72638,11640996,72638.0,11.102,0.072638
16,72073,11538936,72073.0,11.004,0.072073
17,72182,11562588,72182.0,11.027,0.072182
18,29821,4819338,29821.0,4.596,0.029821
19,15753,2551338,15753.0,2.433,0.015753
20,14449,2340414,14449.0,2.232,0.014449
21,13693,2217294,13693.0,2.115,0.013693
22,7512,1216296,7512.0,1.160,0.007512
23,7788,1259388,7788.0,1.201,0.007788
24,7441,1205118,7441.0,1.149,0.007441
25,7387,1196532,7387.0,1.141,0.007387
26,7195,1165266,7195.0,1.111,0.007195
27,7410,1200258,7410.0,1.145,0.007410
28,7787,1260522,7787.0,1.202,0.007787
29,7444,1205604,7444.0,1.150,0.007444
30,7407,1199772,7407.0,1.144,0.007407
