timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,1082,298,731,337
2,27002,6660,25269,8202
3,25969,7332,23897,8410
4,25623,7021,23883,8377
5,25024,6694,22956,8377
6,26172,7445,23831,8650
7,25417,6993,22894,8097
8,25293,7098,23651,8577
9,25688,7340,24007,8611
10,24924,7055,23464,8412
11,24901,6929,23606,8270
12,18377,4951,16154,6077
13,26,0,0,0
14,26,0,0,0
15,29,0,0,0
16,26,0,0,0
17,25,0,0,0
18,27,0,0,0
19,25,0,0,0
20,29,0,0,0
21,26,0,0,0
22,26,0,0,0
23,26,0,0,0
24,26,0,0,0
25,29,0,0,0
26,26,0,0,0
27,26,0,0,0
28,26,0,0,0
29,26,0,0,0
30,29,0,0,0
