timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,10232,10557051493,10232.0,10067.989,0.010232
2,10828,11169480029,10828.0,10652.046,0.010828
3,9396,9749568663,9396.0,9297.913,0.009396
4,9618,9993910870,9618.0,9530.936,0.009618
5,9508,9881702217,9508.0,9423.926,0.009508
6,9512,9927844093,9512.0,9467.930,0.009512
7,9289,9681404528,9289.0,9232.907,0.009289
8,9528,9927844093,9528.0,9467.930,0.009528
9,9328,9716010935,9328.0,9265.910,0.009328
10,9499,9917357303,9499.0,9457.929,0.009499
11,9597,10009641055,9597.0,9545.938,0.009597
12,9695,10099827449,9695.0,9631.946,0.009695
13,9439,9848144489,9439.0,9391.922,0.009439
14,8570,8930550364,8570.0,8516.837,0.008570
15,8682,9044856375,8682.0,8625.847,0.008682
16,9341,9756909416,9341.0,9304.914,0.009341
17,9603,10014884450,9603.0,9550.938,0.009603
18,9631,10046344820,9631.0,9580.941,0.009631
19,8089,8419843691,8089.0,8029.789,0.008089
20,9035,9419234778,9035.0,8982.882,0.009035
21,9573,9983424080,9573.0,9520.935,0.009573
22,9680,10094584054,9680.0,9626.946,0.009680
23,8924,9308074804,8924.0,8876.872,0.008924
24,8738,9085754856,8738.0,8664.851,0.008738
25,8503,8870775661,8503.0,8459.831,0.008503
26,8880,9250397459,8880.0,8821.866,0.008880
27,9146,9544027579,9146.0,9101.894,0.009146
28,9195,9596461529,9195.0,9151.899,0.009195
29,8744,9110923152,8744.0,8688.853,0.008744
30,8651,9021785437,8651.0,8603.845,0.008651
