timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,101887,207999,297983,347135,71,359423,113757,68383
2,138495,246015,312063,341759,102,347391,139424,79728
3,122815,290303,389887,412159,103,414975,140303,96797
4,117631,286975,410623,444415,103,449791,136422,98320
5,154111,289279,355839,391679,93,396287,157245,95545
6,142207,259455,425215,453887,96,456191,145276,87270
7,111487,308991,476415,500735,98,504831,145698,110309
8,140543,299263,399871,421631,82,425471,154226,97089
9,126847,258815,342783,386303,104,394239,137761,84408
10,102847,291071,355327,377343,104,382463,130615,96665
11,105919,207359,314623,334847,76,340991,113690,69389
12,107775,206847,275711,287743,98,290047,113915,67524
13,105791,200319,259199,294143,94,300031,112648,61711
14,110271,216447,281343,299007,83,301055,113422,66804
15,108415,214271,310015,343039,79,358911,114959,71800
16,97791,247551,353023,364031,81,368383,112295,84709
17,117311,191231,271615,296447,78,300543,113331,64092
18,108287,207871,270591,279807,94,283135,112836,69023
19,112191,219647,266751,273663,89,274687,112707,71871
20,93567,230143,298751,325119,93,328959,113518,77122
21,111359,200191,268799,329727,96,334591,113628,64511
22,109695,206207,251007,271103,94,272639,109289,65662
23,102271,236031,343551,374015,101,379135,114989,80744
24,108543,224895,276735,285439,103,287231,112288,72937
25,111423,194687,258047,286975,101,289023,113691,62542
26,106431,206719,254207,262143,81,265471,111228,66901
27,120127,206719,300543,316927,91,317951,112059,69447
28,111487,204031,291327,348927,103,353535,114379,70597
29,103999,204927,266239,292095,89,295167,112203,67209
30,110463,200959,287487,312319,96,314111,112540,66960
