timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,48,60,74,122,44,138,50,7
2,58,92,127,159,43,664,64,20
3,49,61,77,125,44,136,51,7
4,48,62,73,114,44,158,50,7
5,50,66,76,126,45,638,53,9
6,50,64,76,125,44,151,52,7
7,49,64,76,116,44,601,51,8
8,49,62,76,108,44,154,51,7
9,50,62,73,101,45,643,52,8
10,52,65,78,127,44,150,55,8
11,48,61,74,126,43,154,51,7
12,50,65,77,131,44,595,53,9
13,49,65,76,112,44,784,52,10
14,50,65,86,134,44,582,53,10
15,48,61,76,130,44,189,51,8
16,50,66,76,128,44,150,53,8
17,50,66,75,118,44,620,53,9
18,49,65,73,116,45,143,51,7
19,50,61,75,137,45,641,52,9
20,49,65,76,128,45,155,52,8
21,49,60,76,128,45,587,51,8
22,50,66,77,129,44,167,53,8
23,50,63,75,131,44,157,52,8
24,49,65,77,131,44,590,52,9
25,50,66,76,113,44,423,53,8
26,49,62,78,130,44,770,51,10
27,48,62,75,108,44,147,50,7
28,49,64,73,111,44,622,51,8
29,50,63,74,131,45,166,53,7
30,51,66,78,132,44,179,54,9
