timestamp_sec,server_voluntary,server_involuntary,client_voluntary,client_involuntary
1,924,259,846,287
2,16920,4468,18288,4787
3,16320,4036,17439,5269
4,15653,4506,15837,5365
5,15490,4297,43702,10231
6,430,109,0,0
7,34,0,0,0
8,35,0,0,0
9,34,0,0,0
10,34,0,0,0
11,-341,-37,0,0
12,34,1,0,0
13,35,0,0,0
14,34,0,0,0
15,34,0,0,0
16,45,-34,0,0
17,34,0,0,0
18,35,0,0,0
19,34,0,0,0
20,34,0,0,0
21,52,0,0,0
22,34,0,0,0
23,35,0,0,0
24,33,0,0,0
25,34,0,0,0
26,36,0,0,0
27,50,0,0,0
28,40,0,0,0
29,34,0,0,0
30,33,0,0,0
