timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,107,121,140,185,94,226,109,9
2,127,178,227,441,96,1146,135,35
3,112,129,145,190,95,202,114,10
4,112,129,175,203,96,701,115,13
5,110,129,173,198,95,236,113,11
6,107,123,173,198,92,354,110,11
7,107,124,173,193,92,207,110,12
8,105,124,178,197,92,258,109,14
9,106,128,178,212,91,672,111,15
10,110,128,149,205,96,278,113,11
11,113,131,182,219,93,241,116,14
12,110,131,173,214,94,237,114,13
13,109,129,172,198,94,228,112,12
14,110,129,178,202,94,643,114,14
15,109,127,179,202,91,244,112,14
16,105,122,172,204,91,210,108,11
17,107,124,158,193,92,215,110,11
18,113,131,180,207,94,232,116,13
19,112,131,154,198,96,250,115,12
20,110,130,144,168,97,679,113,12
21,112,130,172,197,95,845,115,14
22,113,131,153,199,96,223,115,11
23,109,128,170,195,92,220,112,11
24,111,131,164,194,95,236,115,11
25,111,130,175,204,92,668,114,14
26,108,127,179,210,95,258,112,13
27,110,129,177,202,92,229,113,13
28,112,131,177,210,94,293,115,13
29,107,128,179,198,92,251,111,13
30,106,125,171,191,91,227,109,12
