timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,5331,7939,11639,16847,635,23071,5608,1877
2,5583,8511,13463,19519,453,24799,5901,2152
3,5679,8967,14023,19887,577,23295,6112,2292
4,5671,8527,12463,17903,613,20591,6000,2007
5,5731,8599,12807,17167,666,21007,6063,2009
6,5843,8527,11999,15847,619,21391,6089,1878
7,5799,8487,12023,16031,639,19535,6064,1857
8,5831,8895,13047,18239,603,24927,6205,2082
9,5799,8439,12231,16751,609,22271,6053,1928
10,5651,8751,12567,18447,552,24303,6020,2074
11,5747,8471,11991,15679,614,24319,6038,1896
12,5863,8903,12991,17407,583,24367,6235,2068
13,6107,9751,14663,24319,581,27743,6608,2488
14,6215,9879,15639,22607,562,25215,6723,2545
15,6011,9311,13719,18207,607,23295,6406,2220
16,5715,8439,12343,16831,571,19615,5978,1947
17,5715,8479,12727,17807,653,24191,6013,1999
18,6407,10007,14567,18831,587,26495,6907,2341
19,6223,10031,16543,22703,558,31039,6722,2706
20,5887,9071,12959,16911,587,21775,6220,2153
21,5595,8607,13535,20015,543,25743,5958,2194
22,5743,9031,13287,18527,568,22495,6145,2227
23,5831,9183,13119,17695,539,25391,6246,2210
24,5927,9319,13991,17711,582,21311,6355,2290
25,5867,9039,13799,18431,635,23087,6272,2226
26,5627,8495,12247,15983,640,22479,5921,1974
27,5599,8455,12615,18431,682,22911,5933,2021
28,5699,8583,12471,16591,592,21391,6008,1985
29,6151,9815,16575,26783,505,39679,6695,2753
30,5867,9071,14079,22079,620,27919,6289,2290
