timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,505632,7554456,0,623676
2,505632,7554456,0,623676
3,505632,7554456,0,623676
4,505632,7554456,0,623676
5,505632,7554456,0,623676
6,505636,7554456,0,623676
7,505636,7554456,0,623676
8,505636,7554456,0,623676
9,505636,7554456,0,623676
10,505636,7554456,0,623676
11,505636,7554456,0,623676
12,505636,7554456,0,623676
13,505636,7554456,0,623676
14,505636,7554456,0,623676
15,505636,7554456,0,623900
16,505636,7554456,0,623900
17,505636,7554456,0,623900
18,505636,7554456,0,623900
19,505636,7554456,0,623900
20,505836,7554456,0,0
21,505836,7554456,0,0
22,505836,7554456,0,0
23,505836,7554456,0,0
24,505836,7554456,0,0
25,505836,7554456,0,0
26,505836,7554456,0,0
27,505836,7554456,0,0
28,505836,7554456,0,0
29,505836,7554456,0,0
30,505836,7554456,0,0
