syscall_name,count,errors,total_time_us,avg_time_us,pct_time
shutdown,90447,0,2135971,23,0.48
accept,90423,0,425553,4,0.10
futex,49219,0,251099140,5101,56.16
restart_syscall,6,0,1464933,244155,0.33
