timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,373304,8476524,0,622692
2,373304,8476524,0,622692
3,373304,8476524,0,622692
4,373304,8476524,0,623132
5,373304,8476524,0,623152
6,373304,8476524,0,623152
7,373304,8476524,0,623188
8,373304,8476524,0,623200
9,373304,8476524,0,623208
10,373304,8476524,0,623208
11,388884,8476524,0,623208
12,388884,8476524,0,623208
13,388884,8476524,0,623208
14,388884,8476524,0,623272
15,385412,8476524,0,623272
16,385412,8476524,0,623272
17,385412,8476524,0,623272
18,385412,8476524,0,623272
19,385412,8476524,0,623272
20,385412,8476524,0,623276
21,385412,8476524,0,623276
22,385564,8476524,0,0
23,385564,8476524,0,0
24,385564,8476524,0,0
25,385564,8476524,0,0
26,385564,8476524,0,0
27,385564,8476524,0,0
28,385564,8476524,0,0
29,385564,8476524,0,0
30,385564,8476524,0,0
