timestamp_sec,server_user_pct,server_sys_pct,server_total_pct,client_user_pct,client_sys_pct,client_total_pct
1,0.5,0.5,1.0,0.5,0.0,0.5
2,7.5,28.0,35.5,18.5,29.0,47.5
3,8.0,26.5,34.5,18.5,28.5,47.0
4,11.0,27.5,38.5,19.0,28.0,47.0
5,8.0,28.0,36.0,18.5,27.5,46.0
6,11.0,27.0,38.0,19.0,28.5,47.5
7,9.0,26.5,35.5,19.5,27.0,46.5
8,9.5,26.0,35.5,18.5,30.0,48.5
9,9.0,26.0,35.0,18.5,28.5,47.0
10,11.5,27.0,38.5,18.5,29.0,47.5
11,5.5,26.0,31.5,20.5,28.0,48.5
12,11.5,27.5,39.0,18.5,26.5,45.0
13,9.0,26.0,35.0,19.5,28.5,48.0
14,7.5,26.5,34.0,19.0,28.0,47.0
15,10.0,27.5,37.5,20.0,28.0,48.0
16,7.5,26.5,34.0,19.5,27.5,47.0
17,11.0,26.0,37.0,16.5,30.5,47.0
18,8.5,27.0,35.5,19.0,28.5,47.5
19,9.0,26.5,35.5,20.0,27.5,47.5
20,10.0,27.5,37.5,21.0,27.5,48.5
21,8.5,26.0,34.5,21.0,26.5,47.5
22,6.5,27.5,34.0,19.5,27.5,47.0
23,10.0,29.5,39.5,19.5,28.0,47.5
24,5.5,19.0,24.5,15.0,20.0,35.0
25,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.5,0.5,0.0,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0
