timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,48,63,77,128,44,423,51,8
2,48,61,83,125,43,612,50,9
3,49,63,74,126,44,144,52,7
4,65,101,138,182,44,566,70,23
5,84,123,164,211,52,1994,89,33
6,85,132,186,287,51,2997,93,48
7,81,116,154,350,53,3015,86,47
8,232,254,287,405,218,2305,236,36
9,239,262,280,315,217,1053,242,20
10,233,254,289,365,218,3135,237,49
11,235,252,277,315,215,362,237,11
12,235,251,284,322,219,1301,237,23
13,241,261,281,310,219,338,242,14
14,238,251,275,316,219,377,239,10
15,233,249,279,316,220,393,235,11
16,243,265,286,321,219,565,245,16
17,236,257,284,321,215,358,239,13
18,246,269,286,328,220,451,247,16
19,234,258,282,329,218,3237,239,52
20,234,254,273,319,219,335,237,12
21,232,251,270,318,219,333,235,11
22,233,249,278,316,213,633,235,13
23,236,254,280,322,218,452,238,12
24,240,255,276,314,221,338,241,11
25,242,262,284,326,219,545,244,14
26,243,257,278,312,217,339,242,11
27,234,255,285,319,218,331,237,13
28,234,252,281,325,218,359,237,12
29,238,258,282,342,218,3039,241,50
30,241,259,285,351,219,1042,241,21
