timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,8911,11063,13887,16039,72,17599,8603,2465
2,8711,10383,13695,16071,62,20367,8529,2160
3,8687,9935,12807,14903,65,16135,8422,2002
4,10343,12967,15671,17071,66,20127,10190,2580
5,12039,14407,16943,19071,92,21519,11713,2823
6,11575,13527,39263,54719,72,58143,11909,4770
7,12199,17023,20975,22415,77,24655,12606,3597
8,12143,16255,18271,19903,78,22831,12520,3295
9,12271,14111,16039,17647,77,19391,11923,2558
10,11231,13951,16159,17983,83,20767,11219,2618
11,13223,16063,148351,150015,95,150527,15985,18694
12,147839,151295,153087,153215,142080,153215,147587,2542
13,144127,145151,145663,145663,138624,145791,143661,1472
14,143231,145151,146047,146431,138496,146431,142453,2330
15,144767,154751,156543,156799,139648,156799,145649,4341
16,144511,154111,159359,159743,141440,159743,146201,4475
17,142847,145791,146815,146943,138624,146943,142847,2111
18,143487,155135,160383,160511,139520,160511,146048,5172
19,144511,149119,150271,150655,138880,150655,144516,2924
20,140415,142591,143103,143359,137600,143487,140469,1456
21,143231,147455,153343,153471,139520,153471,143878,3124
22,142463,145535,152703,153599,140544,153727,143025,2396
23,143231,148095,149503,149631,139392,149631,143895,2382
24,147071,150911,152447,152575,140288,152703,146253,3516
25,141823,144255,147327,147711,138496,147711,142103,1595
26,142335,146047,148351,148351,139008,148351,142629,2420
27,147967,150271,151039,151167,143232,151167,147735,1902
28,148991,154367,158207,158591,143360,158591,149164,3491
29,145151,155647,157823,158207,141440,158207,147474,4855
30,145279,147839,149247,150015,140288,150015,145099,2148
