timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,115921,70827731,115921.0,67.547,0.115921
2,120169,73423259,120169.0,70.022,0.120169
3,119193,72826923,119193.0,69.453,0.119193
4,98116,59948876,98116.0,57.172,0.098116
5,85320,52130520,85320.0,49.716,0.085320
6,83996,51321556,83996.0,48.944,0.083996
7,79571,48617881,79571.0,46.366,0.079571
8,79862,48795682,79862.0,46.535,0.079862
9,83823,51215853,83823.0,48.843,0.083823
10,88971,54361281,88971.0,51.843,0.088971
11,58389,35675679,58389.0,34.023,0.058389
12,6789,4148079,6789.0,3.956,0.006789
13,6983,4266613,6983.0,4.069,0.006983
14,7014,4285554,7014.0,4.087,0.007014
15,6858,4190238,6858.0,3.996,0.006858
16,6850,4185350,6850.0,3.991,0.006850
17,7014,4285554,7014.0,4.087,0.007014
18,6831,4173741,6831.0,3.980,0.006831
19,6943,4242173,6943.0,4.046,0.006943
20,7117,4348487,7117.0,4.147,0.007117
21,6916,4225676,6916.0,4.030,0.006916
22,7032,4296552,7032.0,4.098,0.007032
23,6937,4238507,6937.0,4.042,0.006937
24,6842,4181073,6842.0,3.987,0.006842
25,7046,4304495,7046.0,4.105,0.007046
26,7010,4283110,7010.0,4.085,0.007010
27,6761,4130971,6761.0,3.940,0.006761
28,6718,4104698,6718.0,3.915,0.006718
29,6770,4136470,6770.0,3.945,0.006770
30,6899,4215289,6899.0,4.020,0.006899
