timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,103312,11207060,0,103616
2,103316,11207060,0,103632
3,103324,11207060,0,103636
4,103384,11207060,0,103636
5,103384,11207060,0,103636
6,103384,11207060,0,103692
7,103384,11207060,0,103692
8,103392,11207060,0,103708
9,103392,11207060,0,103712
10,103392,11207060,0,103712
11,103392,11207060,0,103712
12,103392,11207060,0,103712
13,103392,11207060,0,103712
14,103396,11207060,0,103712
15,103396,11207060,0,103716
16,103416,11207060,0,103720
17,103468,11207060,0,0
18,103468,11207060,0,0
19,103468,11207060,0,0
20,103468,11207060,0,0
21,103468,11207060,0,0
22,103468,11207060,0,0
23,103468,11207060,0,0
24,103468,11207060,0,0
25,103468,11207060,0,0
26,103468,11207060,0,0
27,103468,11207060,0,0
28,103468,11207060,0,0
29,103480,11207060,0,0
30,103480,11207060,0,0
