timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,662,1073,1290,1886,64,5375,672,335
2,729,1119,2245,4187,75,4855,737,438
3,642,1071,1091,1157,69,1731,661,319
4,621,1072,1088,1133,65,1193,660,318
5,667,1072,1089,1160,63,1675,660,305
6,636,1073,1094,1145,63,1541,656,309
7,665,1070,1087,1153,70,2032,661,306
8,657,1070,1087,1178,65,1968,661,302
9,654,1071,1088,1147,69,1248,661,308
10,634,1071,1088,1149,66,1856,662,317
11,665,1074,1091,1130,69,1185,661,317
12,666,1071,1090,1185,66,1811,662,307
13,649,1071,1088,1132,66,1203,660,310
14,642,1072,1092,1144,65,2063,661,312
15,652,1072,1092,1438,65,2581,663,318
16,651,1072,1089,1157,56,1554,661,307
17,635,1072,1091,1143,63,1381,661,315
18,635,1073,1092,1205,68,1975,661,314
19,649,1070,1087,1121,68,1212,661,307
20,636,1071,1094,1141,70,1342,661,309
21,638,1073,1100,1170,64,1837,646,316
22,643,1071,1090,1142,61,1942,660,306
23,650,1073,1086,1124,70,1767,661,317
24,646,1070,1086,1109,73,1177,661,302
25,672,1070,1088,1280,69,1867,662,309
26,680,1076,1098,1214,76,1992,663,315
27,692,1078,1096,1157,83,1225,662,310
28,676,1074,1099,1175,77,1433,663,309
29,647,1078,1105,1374,75,2591,664,316
30,659,1077,1103,1177,78,1422,662,314
