timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,48,63,75,118,43,147,50,7
2,48,61,77,106,43,605,50,8
3,46,60,73,110,42,232,48,7
4,65,101,131,166,43,1002,70,26
5,77,113,150,199,52,3167,82,40
6,83,131,180,266,52,3249,91,49
7,79,125,261,352,52,3159,92,62
8,230,247,272,305,218,763,233,13
9,232,247,280,308,213,347,233,12
10,231,247,267,305,214,374,234,11
11,234,257,282,328,218,2555,236,39
12,232,247,270,309,217,357,234,10
13,231,245,267,293,214,319,232,10
14,244,261,290,326,218,368,244,14
15,229,255,270,298,217,309,234,13
16,235,253,274,302,217,316,236,12
17,232,247,277,303,219,334,234,10
18,229,247,275,299,215,317,232,11
19,250,261,278,322,217,376,244,14
20,231,257,280,306,217,341,236,13
21,234,249,274,363,215,3121,236,47
22,232,247,273,308,218,342,234,10
23,229,246,267,293,217,334,231,10
24,232,249,274,301,217,329,234,11
25,235,252,275,323,215,519,237,12
26,236,252,278,304,218,343,237,12
27,236,250,272,297,216,314,236,10
28,233,254,278,307,217,326,236,12
29,236,252,280,323,217,348,237,12
30,232,253,279,301,217,319,235,12
