timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,475280,7354776,0,609492
2,475288,7354776,0,609492
3,475288,7354776,0,609492
4,475288,7354776,0,609492
5,475288,7354776,0,609500
6,475292,7354776,0,609500
7,475292,7354776,0,609500
8,475292,7354776,0,609564
9,475292,7354776,0,609564
10,475292,7354776,0,609564
11,475304,7354776,0,609564
12,475304,7354776,0,609564
13,475304,7354776,0,609564
14,475304,7354776,0,609564
15,475312,7354776,0,609564
16,475312,7354776,0,609564
17,475312,7354776,0,609564
18,475320,7354776,0,609564
19,475320,7354776,0,609564
20,475320,7354776,0,609764
21,475320,7354776,0,609764
22,475344,7354776,0,609764
23,475344,7354776,0,609764
24,475348,7354776,0,609764
25,475348,7354776,0,0
26,475348,7354776,0,0
27,475348,7354776,0,0
28,475348,7354776,0,0
29,475348,7354776,0,0
30,475348,7354776,0,0
