timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,15986,8382898540,15986.0,7994.555,0.015986
2,17975,9426434640,17975.0,8989.749,0.017975
3,16395,8596849660,16395.0,8198.595,0.016395
4,15869,8321544910,15869.0,7936.044,0.015869
5,14919,7823374410,14919.0,7460.951,0.014919
6,15277,8010581640,15277.0,7639.486,0.015277
7,15401,8076654780,15401.0,7702.498,0.015401
8,15063,7898886570,15063.0,7532.965,0.015063
9,15039,7886301210,15039.0,7520.963,0.015039
10,15166,7952898740,15166.0,7584.475,0.015166
11,15040,7886825600,15040.0,7521.463,0.015040
12,15392,8071410880,15392.0,7697.497,0.015392
13,15223,7982788970,15223.0,7612.981,0.015223
14,15105,7920910950,15105.0,7553.969,0.015105
15,14283,7489862370,14283.0,7142.889,0.014283
16,13298,6973338220,13298.0,6650.294,0.013298
17,14649,7681789110,14649.0,7325.925,0.014649
18,15089,7912520710,15089.0,7545.968,0.015089
19,15210,7975971900,15210.0,7606.480,0.015210
20,14491,7598935490,14491.0,7246.910,0.014491
21,13269,6958130910,13269.0,6635.791,0.013269
22,14686,7701191540,14686.0,7344.429,0.014686
23,15402,8076654780,15402.0,7702.498,0.015402
24,15221,7981740190,15221.0,7611.981,0.015221
25,14722,7720069580,14722.0,7362.432,0.014722
26,14709,7713252510,14709.0,7355.931,0.014709
27,14724,7721118360,14724.0,7363.432,0.014724
28,15240,7991703600,15240.0,7621.482,0.015240
29,15492,8123849880,15492.0,7747.507,0.015492
30,15240,7991703600,15240.0,7621.482,0.015240
