timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,212,250,303,344,193,362,219,22
2,248,351,454,574,195,2035,264,68
3,221,259,305,350,196,372,227,22
4,213,246,294,323,194,371,218,19
5,209,242,294,314,194,337,215,18
6,216,254,296,317,196,391,222,20
7,214,233,287,331,194,986,217,20
8,211,231,281,324,190,494,215,16
9,219,258,304,346,194,906,225,24
10,214,251,290,326,193,358,220,20
11,215,248,291,311,195,402,220,18
12,213,233,299,342,196,393,217,18
13,218,244,295,326,195,343,222,17
14,209,225,279,307,194,332,212,14
15,209,227,272,308,193,332,213,14
16,215,253,295,326,195,371,221,21
17,212,233,281,312,193,940,216,19
18,213,247,291,327,195,343,218,18
19,211,246,292,321,193,343,217,19
20,212,236,290,317,195,337,216,17
21,211,235,286,311,195,337,215,17
22,210,228,286,308,195,350,214,16
23,216,250,298,332,195,371,221,20
24,209,239,283,306,194,369,215,18
25,208,231,277,312,194,843,212,18
26,209,228,278,325,195,371,213,15
27,211,228,292,322,190,342,214,15
28,211,235,288,321,193,352,215,17
29,210,227,284,312,192,339,213,16
30,212,238,296,320,194,345,217,19
