timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,109455,17731710,109455.0,16.910,0.109455
2,86613,14031306,86613.0,13.381,0.086613
3,88613,14355306,88613.0,13.690,0.088613
4,78917,12784554,78917.0,12.192,0.078917
5,84168,13635216,84168.0,13.004,0.084168
6,78219,12671478,78219.0,12.084,0.078219
7,81399,13186638,81399.0,12.576,0.081399
8,85890,13914180,85890.0,13.270,0.085890
9,111143,18005166,111143.0,17.171,0.111143
10,110470,17896140,110470.0,17.067,0.110470
11,108769,17620578,108769.0,16.804,0.108769
12,109663,17765406,109663.0,16.942,0.109663
13,108526,17581212,108526.0,16.767,0.108526
14,110330,17873460,110330.0,17.045,0.110330
15,109697,17770914,109697.0,16.948,0.109697
16,110147,17843814,110147.0,17.017,0.110147
17,109499,17738838,109499.0,16.917,0.109499
18,110307,17869734,110307.0,17.042,0.110307
19,110028,17824536,110028.0,16.999,0.110028
20,110337,17874594,110337.0,17.047,0.110337
21,110159,17845758,110159.0,17.019,0.110159
22,109627,17759574,109627.0,16.937,0.109627
23,109102,17674524,109102.0,16.856,0.109102
24,110098,17835876,110098.0,17.010,0.110098
25,110354,17877348,110354.0,17.049,0.110354
26,110600,17917200,110600.0,17.087,0.110600
27,111780,18108360,111780.0,17.269,0.111780
28,111369,18041778,111369.0,17.206,0.111369
29,110803,17950086,110803.0,17.119,0.110803
30,110658,17926596,110658.0,17.096,0.110658
