timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,14901,2412504,14901.0,2.301,0.014901
2,15169,2456568,15169.0,2.343,0.015169
3,15077,2441340,15077.0,2.328,0.015077
4,14900,2412018,14900.0,2.300,0.014900
5,14741,2385936,14741.0,2.275,0.014741
6,14035,2272212,14035.0,2.167,0.014035
7,14772,2391120,14772.0,2.280,0.014772
8,14874,2408778,14874.0,2.297,0.014874
9,14951,2421738,14951.0,2.310,0.014951
10,14965,2423358,14965.0,2.311,0.014965
11,14953,2421738,14953.0,2.310,0.014953
12,14994,2427084,14994.0,2.315,0.014994
13,14929,2416878,14929.0,2.305,0.014929
14,14970,2424492,14970.0,2.312,0.014970
15,14970,2424492,14970.0,2.312,0.014970
16,14928,2417526,14928.0,2.306,0.014928
17,14954,2421576,14954.0,2.309,0.014954
18,14972,2424330,14972.0,2.312,0.014972
19,14956,2421738,14956.0,2.310,0.014956
20,14929,2416716,14929.0,2.305,0.014929
21,14922,2417040,14922.0,2.305,0.014922
22,14954,2421252,14954.0,2.309,0.014954
23,14925,2417688,14925.0,2.306,0.014925
24,14926,2417202,14926.0,2.305,0.014926
25,15002,2428218,15002.0,2.316,0.015002
26,14929,2418174,14929.0,2.306,0.014929
27,14934,2418336,14934.0,2.306,0.014934
28,14916,2416068,14916.0,2.304,0.014916
29,14965,2423682,14965.0,2.311,0.014965
30,14941,2420118,14941.0,2.308,0.014941
