timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,16057,9810827,16057.0,9.356,0.016057
2,16212,9905532,16212.0,9.447,0.016212
3,16261,9935471,16261.0,9.475,0.016261
4,12222,7467642,12222.0,7.122,0.012222
5,10022,6123442,10022.0,5.840,0.010022
6,9790,5981690,9790.0,5.705,0.009790
7,9952,6080672,9952.0,5.799,0.009952
8,3062,1870882,3062.0,1.784,0.003062
9,3047,1861717,3047.0,1.775,0.003047
10,3048,1862328,3048.0,1.776,0.003048
11,3072,1876992,3072.0,1.790,0.003072
12,3084,1884324,3084.0,1.797,0.003084
13,3034,1853774,3034.0,1.768,0.003034
14,3077,1880047,3077.0,1.793,0.003077
15,3005,1836055,3005.0,1.751,0.003005
16,2988,1825668,2988.0,1.741,0.002988
17,3025,1848275,3025.0,1.763,0.003025
18,3050,1863550,3050.0,1.777,0.003050
19,3083,1883713,3083.0,1.796,0.003083
20,3038,1856218,3038.0,1.770,0.003038
21,3071,1876381,3071.0,1.789,0.003071
22,3073,1877603,3073.0,1.791,0.003073
23,3057,1867827,3057.0,1.781,0.003057
24,3126,1909986,3126.0,1.822,0.003126
25,3082,1883102,3082.0,1.796,0.003082
26,3049,1862939,3049.0,1.777,0.003049
27,3029,1850719,3029.0,1.765,0.003029
28,3044,1859884,3044.0,1.774,0.003044
29,3061,1870271,3061.0,1.784,0.003061
30,3022,1846442,3022.0,1.761,0.003022
