timestamp_sec,server_rss_kb,server_vsz_kb,server_heap_kb,client_rss_kb
1,109916,10634708,0,109744
2,109916,10634708,0,109768
3,109932,10634708,0,109772
4,109932,10634708,0,109788
5,109948,10634708,0,109796
6,109948,10634708,0,109816
7,109948,10634708,0,109848
8,109952,10634708,0,109880
9,109952,10634708,0,109896
10,109960,10634708,0,109896
11,109992,10634708,0,109952
12,109992,10634708,0,109952
13,110008,10634708,0,109976
14,110008,10634708,0,109976
15,110008,10634708,0,109984
16,110008,10634708,0,109988
17,110016,10634708,0,109996
18,110028,10634708,0,110016
19,110028,10634708,0,110016
20,110028,10634708,0,110104
21,110028,10634708,0,110120
22,110032,10634708,0,110132
23,110032,10634708,0,110148
24,110036,10634708,0,110152
25,110036,10634708,0,110196
26,110036,10634708,0,110212
27,110040,10634708,0,110212
28,110040,10634708,0,110216
29,110040,10634708,0,110224
30,110108,10634708,0,0
