timestamp_sec,requests_completed,bytes_sent,throughput_rps,throughput_mbs,throughput_mpps
1,112063,470216348,112063.0,448.433,0.112063
2,96799,406168604,96799.0,387.353,0.096799
3,96848,406374208,96848.0,387.549,0.096848
4,96062,403076152,96062.0,384.403,0.096062
5,85467,358619532,85467.0,342.006,0.085467
6,82092,344458032,82092.0,328.501,0.082092
7,86750,364003000,86750.0,347.140,0.086750
8,93346,391679816,93346.0,373.535,0.093346
9,87892,368794832,87892.0,351.710,0.087892
10,115828,486014288,115828.0,463.499,0.115828
11,116986,490873256,116986.0,468.133,0.116986
12,117213,491825748,117213.0,469.042,0.117213
13,117410,492652360,117410.0,469.830,0.117410
14,116710,489715160,116710.0,467.029,0.116710
15,117201,491775396,117201.0,468.994,0.117201
16,116993,490902628,116993.0,468.161,0.116993
17,116623,489350108,116623.0,466.681,0.116623
18,116915,490575340,116915.0,467.849,0.116915
19,117669,493739124,117669.0,470.866,0.117669
20,116315,488057740,116315.0,465.448,0.116315
21,117457,492849572,117457.0,470.018,0.117457
22,117195,491750220,117195.0,468.970,0.117195
23,116683,489601868,116683.0,466.921,0.116683
24,117248,491972608,117248.0,469.182,0.117248
25,116430,488540280,116430.0,465.908,0.116430
26,116439,488578044,116439.0,465.944,0.116439
27,116858,490344560,116858.0,467.629,0.116858
28,117340,492350248,117340.0,469.542,0.117340
29,117446,492803416,117446.0,469.974,0.117446
30,117029,491053684,117029.0,468.305,0.117029
