timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,4643,7199,11391,20351,37,182655,4268,3522
2,4679,6527,12055,19055,37,1226751,4920,25521
3,4743,6495,10935,29775,37,790527,4665,12552
4,4875,7003,10415,240127,37,523519,4622,13044
5,5003,7079,8999,141567,36,313855,4488,8408
6,5191,6727,8847,141183,37,570367,4936,12377
7,5019,6671,9079,149503,37,337919,4696,8391
8,5275,6923,10495,70655,37,525311,4729,8945
9,4939,6623,8439,258303,37,522751,4744,12645
10,5055,6839,8215,64895,37,271103,4420,5881
11,5191,6775,7987,289791,37,524799,5084,14834
12,5195,6871,7667,150271,36,292095,4677,8762
13,5143,6607,8711,219903,36,419839,4895,11970
14,5135,6711,7679,256511,37,443903,4727,12207
15,4683,6259,7447,237695,36,594943,4374,13063
16,4899,6483,7855,252543,35,698367,4859,15750
17,5119,6631,7771,314623,37,460287,4932,14835
18,5167,6627,9583,202239,37,345599,4805,10305
19,5023,6659,7943,176767,36,365567,4631,9636
20,4927,6495,7947,224255,36,465407,4683,11782
21,5279,6807,8343,129407,37,285183,4798,7723
22,4959,6691,8131,242559,36,505599,4668,12953
23,4935,6867,11263,226047,37,507903,4840,12651
24,4907,6583,7683,191743,36,355327,4495,9769
25,4847,6691,8519,278527,37,468735,4877,14200
26,5151,6859,8319,199807,36,406783,4812,10420
27,4971,6507,7647,165119,36,466943,4630,11080
28,4759,6203,9047,236671,36,540159,4696,14121
29,4823,6563,8075,148479,36,511487,4581,10370
30,4979,6567,7831,124095,36,491263,4506,9408
