timestamp_sec,p50_us,p90_us,p99_us,p999_us,min_us,max_us,mean_us,stddev_us
1,576,700,1010,1484,158,1063935,1100,22461
2,666,913,1352,2915,108,1064959,1364,25440
3,760,1019,2465,203263,172,1063935,1581,27329
4,773,1067,1628,203263,159,1064959,1618,27894
5,746,1046,1462,200703,116,1064959,1512,26437
6,800,1118,1520,204671,141,1061887,1598,27063
7,728,1001,1351,3181,139,1064959,1422,25625
8,601,786,1137,3405,123,1063935,1238,24298
9,583,701,885,1261,102,1063935,1072,21774
10,582,698,874,1247,208,1062911,1047,20971
11,584,703,895,1467,113,1063935,1122,22370
12,579,697,877,1215,140,1064959,954,18589
13,583,700,889,1311,116,1059839,1121,23057
14,581,700,872,1438,110,1064959,1111,22068
15,586,705,892,1332,140,1064959,1116,22901
16,582,698,882,1376,101,1061887,1180,23917
17,581,696,856,1348,83,1062911,1074,22087
18,583,694,853,1293,120,1064959,1041,20929
19,579,697,865,1231,133,1061887,1090,22163
20,584,699,968,1344,134,1063935,1115,23040
21,604,755,927,1414,134,1064959,1174,23231
22,685,814,1007,1557,163,1057791,1306,24896
23,678,805,1002,1497,147,1064959,1273,24329
24,686,819,1022,1533,158,1064959,1303,24872
25,687,811,1004,1419,146,1062911,1239,23390
26,685,813,1032,1711,141,1231871,1240,22864
27,685,816,1019,1615,152,1061887,1240,22975
28,683,816,1015,202495,159,2080767,1337,25203
29,685,808,987,1475,163,1065983,1277,24555
30,685,818,997,1445,150,1061887,1267,23953
